date,time,true_rt,median_R_mean,median_R_highHPD,median_R_lowHPD,seed
2022-02-16,116,2.098425,1.865041757916069,2.453668913275626,1.276414602556512,61
2022-02-17,117,2.086925,1.8827425643603999,2.4646829516459956,1.3008021770748042,61
2022-02-18,118,2.075,1.909619721720703,2.5046890233198393,1.3145504201215665,61
2022-02-19,119,2.06095,1.9266870777117056,2.540020466565811,1.3133536888576003,61
2022-02-20,120,2.046675,1.9080592601508817,2.522804705146035,1.2933138151557282,61
2022-02-21,121,2.03085,1.8450716873746575,2.4362123488930396,1.2539310258562755,61
2022-02-22,122,2.0138,1.736356683590734,2.2799201441424914,1.1927932230389766,61
2022-02-23,123,1.99545,1.5954460244899573,2.0772522825149498,1.1136397664649649,61
2022-02-24,124,1.97515,1.4350919479878588,1.8503996541130967,1.0197842418626208,61
2022-02-25,125,1.954975,1.2811167718766707,1.6383664136092448,0.9238671301440966,61
2022-02-26,126,1.9332,1.1418073826424335,1.457202721645025,0.8264120436398421,61
2022-02-27,127,1.909675,1.015658321883555,1.3100983265284039,0.7212183172387063,61
2022-02-28,128,1.88545,0.893125414837016,1.1904561991405784,0.5957946305334536,61
2022-03-01,129,1.858825,0.7769045764615546,1.0972661558006496,0.4565429971224598,61
2022-03-02,130,1.83045,0.6709917155767673,1.0227077819636488,0.3192756491898859,61
2022-03-03,131,1.8007,0.5797565700195257,0.9604472171363732,0.19906592290267833,61
2022-03-04,132,1.7702,0.5013179282125131,0.90285036206488,0.09978549436014611,61
2022-03-05,133,1.738475,0.43891148830670645,0.8503444066647874,0.027478569948625464,61
2022-03-06,134,1.70625,0.396431021485799,0.80588863854025,0,61
2022-03-07,135,1.670475,0.3752334897035285,0.7727303157118945,0,61
2022-03-08,136,1.63335,0.37216971666571574,0.75003644928276,0,61
2022-03-09,137,1.597425,0.38709330565687405,0.7377860326317759,0.03640057868197222,61
2022-03-10,138,1.5591,0.42646998237246936,0.7454413712256873,0.1074985935192514,61
2022-03-11,139,1.516275,0.5013935591055763,0.796558546199991,0.20622857201116152,61
2022-03-12,140,1.475325,0.6224074903793301,0.932321675531874,0.31249330522678614,61
2022-03-13,141,1.435525,0.7966039679922252,1.188216859288662,0.4049910766957885,61
2022-03-14,142,1.39285,1.0361853701496404,1.5717591610171309,0.5006115792821498,61
2022-03-15,143,1.351,1.3401277177777837,2.044686077272072,0.6355693582834955,61
2022-03-16,144,1.308225,1.664194235574421,2.518963752065148,0.8094247190836938,61
2022-03-17,145,1.26545,1.9321747230358617,2.8858626468565847,0.9784867992151385,61
2022-03-18,146,1.223925,2.1120556606631857,3.110469839374025,1.1136414819523464,61
2022-03-19,147,1.1815,2.181912286231032,3.165036894864074,1.1987876775979893,61
2022-03-20,148,1.141325,2.13470617792609,3.0562355678637787,1.213176787988401,61
2022-03-21,149,1.09935,1.9697198172418116,2.8053095687705607,1.1341300657130626,61
2022-03-22,150,1.057975,1.711932873048909,2.4674697368186536,0.9563960092791641,61
2022-03-23,151,1.019125,1.4056096504367757,2.103349761994018,0.7078695388795335,61
2022-03-24,152,0.979575,1.0833676348605414,1.7371808661910517,0.42955440353003127,61
2022-03-25,153,0.942925,0.7844195877831017,1.391925536399497,0.17691363916670655,61
2022-03-26,154,0.908125,0.5312524181071168,1.0789583213100156,0,61
2022-03-27,155,0.8724,0.3397673730059898,0.8265757720832442,0,61
2022-03-28,156,0.838775,0.20604769266179954,0.6427165483531644,0,61
2022-03-29,157,0.807125,0.12030141936747973,0.5229005497376078,0,61
2022-03-30,158,0.7759,0.06669086952834981,0.4466011808941488,0,61
2022-03-31,159,0.7468,0.03503607071995926,0.39740290867052086,0,61
2022-04-01,160,0.71885,0.01739274031833717,0.36253812182329154,0,61
2022-04-02,161,0.6934,0.0082253872661233,0.33530538137253524,0,61
2022-04-03,162,0.6688,0.003839405255193462,0.31234305966561676,0,61
